1899 13838
1154 331 6.0
1154 759 2.0
1155 3 4.0
1155 313 3.0
1155 326 1.0
1155 336 1.0
1155 376 1.0
1155 538 1.0
1155 618 3.0
1155 630 5.0
1155 645 1.0
1155 800 1.0
1155 966 1.0
1155 1065 1.0
1155 1171 1.0
1156 6 2.0
1156 9 1.0
1156 39 24.0
1156 42 2.0
1156 43 13.0
1156 54 2.0
1156 59 4.0
1156 62 1.0
1156 66 1.0
1156 69 1.0
1156 77 3.0
1156 96 6.0
1156 101 2.0
1156 118 2.0
1156 168 2.0
1156 195 13.0
1156 209 1.0
1156 214 1.0
1156 215 3.0
1156 217 1.0
1156 300 1.0
1156 302 1.0
1156 442 1.0
1156 444 1.0
1156 460 3.0
1156 467 3.0
1156 475 6.0
1156 580 4.0
1156 581 2.0
1156 587 5.0
1156 622 2.0
1156 658 4.0
1156 703 1.0
1156 708 1.0
1156 760 2.0
1156 796 1.0
1156 824 1.0
1156 837 1.0
1156 840 1.0
1156 865 2.0
1156 876 2.0
1156 913 15.0
1156 946 2.0
1156 985 2.0
1156 1004 1.0
1156 1014 4.0
1156 1065 1.0
1156 1066 1.0
1156 1154 4.0
1156 1159 1.0
1156 1176 2.0
1156 1189 1.0
1156 1201 1.0
1156 1229 1.0
1156 1275 1.0
1156 1276 11.0
1156 1277 2.0
1156 1280 1.0
1157 279 2.0
1157 691 9.0
1158 446 1.0
1158 796 2.0
1158 1157 1.0
1159 217 1.0
1159 299 1.0
1159 446 12.0
1160 324 1.0
1160 335 1.0
1160 446 1.0
1160 1486 1.0
1161 273 1.0
1161 446 4.0
1162 446 1.0
1163 347 1.0
1163 446 3.0
1164 76 1.0
1164 83 1.0
1164 177 2.0
1164 324 1.0
1164 331 6.0
1164 343 5.0
1164 345 1.0
1164 346 1.0
1164 349 1.0
1164 364 1.0
1164 446 1.0
1164 535 2.0
1164 611 3.0
1164 612 2.0
1164 735 1.0
1164 836 1.0
1164 988 2.0
1164 989 3.0
1164 1104 2.0
1164 1266 1.0
1164 1399 3.0
1164 1531 2.0
1165 57 1.0
1165 124 1.0
1165 331 2.0
1165 336 1.0
1165 446 6.0
1165 535 7.0
1165 747 1.0
1165 809 2.0
1165 977 1.0
1165 1027 1.0
1166 20 6.0
1166 140 1.0
1166 446 5.0
1167 446 1.0
1167 1564 2.0
1168 446 3.0
1168 525 2.0
1168 739 1.0
1168 1123 1.0
1169 58 1.0
1169 89 3.0
1169 119 3.0
1169 315 1.0
1169 362 3.0
1169 479 2.0
1169 643 13.0
1169 840 2.0
1169 950 1.0
1169 958 2.0
1169 1027 3.0
1169 1441 4.0
1169 1523 2.0
1169 1650 5.0
1170 131 1.0
1170 320 2.0
1170 804 1.0
1171 943 2.0
1171 1367 1.0
1172 10 2.0
1172 459 2.0
1173 10 3.0
1173 353 2.0
1173 786 6.0
1174 11 1.0
1176 231 1.0
1176 291 1.0
1176 540 2.0
1176 556 1.0
1176 675 1.0
1176 1364 1.0
1177 69 6.0
1177 556 1.0
1177 1117 1.0
1178 193 1.0
1178 447 1.0
1178 946 1.0
1178 1286 2.0
1180 279 2.0
1180 967 1.0
1180 1244 8.0
1181 50 1.0
1181 174 1.0
1181 227 1.0
1181 337 1.0
1181 448 2.0
1182 226 1.0
1182 294 2.0
1182 304 2.0
1182 320 1.0
1182 448 6.0
1182 461 1.0
1182 527 2.0
1182 547 1.0
1182 629 1.0
1182 694 1.0
1182 761 4.0
1182 885 1.0
1182 1047 1.0
1182 1499 2.0
1183 483 2.0
1184 70 3.0
1184 79 1.0
1184 106 1.0
1184 107 4.0
1184 149 10.0
1184 167 1.0
1184 309 1.0
1184 334 1.0
1184 347 1.0
1184 355 1.0
1184 366 2.0
1184 379 1.0
1184 385 2.0
1184 391 1.0
1184 418 1.0
1184 448 4.0
1184 466 6.0
1184 492 2.0
1184 510 1.0
1184 515 7.0
1184 532 1.0
1184 562 1.0
1184 577 4.0
1184 611 1.0
1184 630 1.0
1184 899 1.0
1184 994 1.0
1184 999 1.0
1184 1088 1.0
1184 1101 1.0
1184 1299 7.0
1184 1710 1.0
1184 1827 2.0
1184 1863 2.0
1184 1864 1.0
1184 1865 1.0
1185 64 5.0
1185 115 4.0
1185 161 1.0
1185 226 3.0
1185 289 2.0
1185 350 2.0
1185 391 2.0
1185 448 1.0
1185 450 1.0
1185 464 2.0
1185 472 2.0
1185 515 1.0
1185 641 1.0
1185 672 2.0
1185 891 1.0
1185 1091 3.0
1185 1836 1.0
1191 50 1.0
1193 50 5.0
1193 60 1.0
1193 107 3.0
1193 206 1.0
1193 446 1.0
1193 724 1.0
1194 460 7.0
1194 1476 2.0
1195 50 2.0
1196 50 1.0
1196 331 1.0
1196 645 1.0
1197 104 4.0
1197 320 2.0
1197 466 3.0
1197 472 2.0
1197 547 1.0
1197 747 15.0
1197 875 1.0
1197 1087 2.0
1197 1741 1.0
1200 785 2.0
1201 50 7.0
1201 342 2.0
1201 387 1.0
1201 1807 2.0
1202 50 1.0
1203 50 9.0
1203 67 2.0
1203 82 5.0
1203 107 6.0
1203 128 1.0
1203 149 1.0
1203 154 5.0
1203 331 1.0
1203 391 2.0
1203 404 7.0
1203 448 1.0
1203 492 2.0
1203 508 5.0
1203 856 1.0
1203 1204 2.0
1203 1648 2.0
1203 1854 1.0
1204 477 5.0
1204 504 1.0
1204 638 1.0
1204 1245 1.0
1204 1855 1.0
1205 50 12.0
1205 411 1.0
1205 417 8.0
1205 632 1.0
1205 739 2.0
1205 1882 1.0
1207 17 4.0
1207 47 2.0
1207 183 1.0
1207 195 4.0
1207 214 2.0
1207 236 2.0
1207 237 2.0
1207 467 1.0
1207 470 2.0
1207 475 2.0
1207 575 5.0
1207 625 1.0
1207 707 3.0
1207 710 1.0
1207 867 3.0
1207 917 4.0
1208 206 1.0
1208 267 1.0
1208 315 1.0
1208 321 1.0
1208 331 1.0
1208 347 1.0
1208 589 1.0
1208 631 1.0
1208 650 1.0
1208 1088 6.0
1208 1123 1.0
1208 1207 2.0
1208 1325 1.0
1208 1487 1.0
1209 283 1.0
1209 450 1.0
1209 760 4.0
1211 58 9.0
1211 283 2.0
1211 467 2.0
1211 582 4.0
1211 640 1.0
1211 1253 4.0
1213 5 2.0
1213 133 1.0
1213 147 1.0
1213 173 2.0
1213 177 1.0
1213 179 4.0
1213 203 3.0
1213 208 1.0
1213 227 1.0
1213 231 6.0
1213 284 2.0
1213 286 4.0
1213 290 7.0
1213 326 1.0
1213 332 2.0
1213 342 2.0
1213 356 1.0
1213 358 1.0
1213 362 1.0
1213 363 6.0
1213 369 9.0
1213 371 1.0
1213 375 1.0
1213 376 3.0
1213 385 6.0
1213 386 1.0
1213 387 3.0
1213 391 4.0
1213 399 1.0
1213 406 7.0
1213 408 1.0
1213 410 1.0
1213 412 2.0
1213 413 3.0
1213 418 2.0
1213 457 1.0
1213 465 1.0
1213 485 7.0
1213 503 3.0
1213 546 3.0
1213 552 3.0
1213 557 5.0
1213 635 1.0
1213 646 2.0
1213 650 5.0
1213 656 1.0
1213 735 5.0
1213 778 3.0
1213 793 3.0
1213 856 1.0
1213 889 1.0
1213 977 1.0
1213 1087 1.0
1213 1107 1.0
1213 1112 1.0
1213 1156 2.0
1213 1312 1.0
1213 1329 4.0
1213 1511 1.0
1213 1583 1.0
1213 1748 1.0
1213 1842 2.0
1213 1843 1.0
1214 44 3.0
1214 104 1.0
1214 331 1.0
1214 1215 1.0
1216 18 1.0
1216 19 2.0
1216 332 1.0
1216 339 13.0
1216 614 4.0
1216 1309 1.0
1222 231 1.0
1222 289 3.0
1222 635 1.0
1222 1576 1.0
1226 57 1.0
1230 4 1.0
1230 1346 1.0
1231 54 3.0
1231 71 1.0
1231 307 1.0
1231 308 2.0
1231 317 5.0
1231 324 1.0
1231 325 1.0
1231 347 1.0
1231 349 1.0
1231 450 5.0
1231 459 1.0
1231 466 1.0
1231 547 2.0
1231 616 1.0
1231 628 1.0
1231 631 1.0
1231 650 1.0
1231 747 7.0
1231 779 1.0
1231 795 2.0
1231 887 3.0
1231 950 2.0
1231 957 2.0
1231 980 1.0
1231 1102 1.0
1231 1109 1.0
1231 1117 1.0
1231 1156 9.0
1231 1476 1.0
1231 1531 3.0
1233 54 3.0
1233 450 4.0
1234 114 1.0
1234 971 6.0
1234 1089 1.0
1235 54 2.0
1235 331 3.0
1235 1271 7.0
1239 741 1.0
1240 81 1.0
1240 225 9.0
1240 294 7.0
1240 407 21.0
1240 456 3.0
1240 741 2.0
1241 742 5.0
1241 1155 1.0
1242 1241 1.0
1244 634 2.0
1244 1091 1.0
1244 1144 3.0
1244 1176 1.0
1244 1367 1.0
1245 65 3.0
1245 95 1.0
1245 137 3.0
1245 154 3.0
1245 159 1.0
1245 456 10.0
1245 690 1.0
1245 1306 1.0
1245 1315 1.0
1246 237 2.0
1246 289 2.0
1246 714 2.0
1246 1065 2.0
1247 87 1.0
1247 585 3.0
1247 714 22.0
1247 1065 1.0
1247 1189 4.0
1250 57 2.0
1252 42 2.0
1252 57 3.0
1252 103 1.0
1252 122 1.0
1252 311 1.0
1252 446 7.0
1252 450 1.0
1252 631 1.0
1252 645 1.0
1252 735 2.0
1252 942 1.0
1252 1077 1.0
1252 1443 4.0
1253 57 3.0
1253 75 1.0
1253 76 1.0
1253 86 1.0
1253 107 1.0
1253 203 1.0
1253 236 1.0
1253 265 1.0
1253 296 9.0
1253 306 1.0
1253 332 1.0
1253 335 1.0
1253 347 1.0
1253 450 4.0
1253 455 3.0
1253 457 2.0
1253 479 1.0
1253 519 2.0
1253 589 1.0
1253 616 1.0
1253 627 1.0
1253 645 1.0
1253 793 1.0
1253 1067 1.0
1253 1085 1.0
1253 1334 2.0
1253 1520 1.0
1256 57 11.0
1256 82 2.0
1256 273 2.0
1256 315 2.0
1256 324 1.0
1256 330 2.0
1256 347 2.0
1256 1352 1.0
1257 57 1.0
1257 467 3.0
1258 343 6.0
1259 351 2.0
1263 6 2.0
1263 57 4.0
1263 62 2.0
1263 66 12.0
1263 97 1.0
1263 103 1.0
1263 144 1.0
1263 339 4.0
1263 462 2.0
1263 595 1.0
1263 904 3.0
1263 1120 1.0
1263 1164 1.0
1263 1379 1.0
1263 1386 1.0
1264 622 2.0
1264 824 1.0
1266 902 1.0
1266 1041 1.0
1267 58 2.0
1267 106 3.0
1268 341 2.0
1268 1329 5.0
1270 58 2.0
1270 301 2.0
1271 58 5.0
1271 109 3.0
1271 114 1.0
1271 361 2.0
1271 730 5.0
1271 778 1.0
1271 904 1.0
1271 1472 1.0
1272 347 1.0
1272 518 2.0
1272 544 1.0
1272 744 1.0
1272 848 1.0
1272 980 1.0
1272 1273 1.0
1273 58 1.0
1273 64 2.0
1273 183 1.0
1274 245 2.0
1274 1226 3.0
1275 1282 1.0
1276 66 6.0
1277 70 2.0
1277 72 2.0
1277 302 1.0
1277 307 1.0
1277 313 4.0
1278 217 3.0
1278 315 1.0
1278 316 2.0
1278 338 4.0
1278 551 1.0
1278 1156 4.0
1279 86 1.0
1279 273 1.0
1279 308 2.0
1279 320 3.0
1279 343 11.0
1279 450 1.0
1279 535 1.0
1279 645 1.0
1279 747 1.0
1279 1156 1.0
1279 1229 1.0
1279 1381 3.0
1279 1399 2.0
1280 20 6.0
1280 127 2.0
1280 129 2.0
1280 343 3.0
1280 450 20.0
1280 479 1.0
1281 122 1.0
1281 219 2.0
1281 315 2.0
1281 331 1.0
1281 404 2.0
1281 608 1.0
1281 651 1.0
1281 1156 1.0
1282 873 1.0
1286 2 1.0
1286 43 4.0
1286 44 5.0
1286 46 1.0
1286 47 1.0
1286 50 1.0
1286 52 1.0
1286 62 4.0
1286 69 3.0
1286 75 1.0
1286 76 1.0
1286 83 1.0
1286 84 3.0
1286 86 3.0
1286 88 1.0
1286 201 5.0
1286 202 1.0
1286 203 4.0
1286 204 1.0
1286 206 1.0
1286 207 4.0
1286 213 1.0
1286 214 1.0
1286 215 2.0
1286 231 1.0
1286 237 1.0
1286 265 2.0
1286 275 1.0
1286 286 1.0
1286 289 1.0
1286 290 1.0
1286 292 2.0
1286 294 1.0
1286 304 2.0
1286 305 2.0
1286 308 3.0
1286 311 2.0
1286 313 6.0
1286 315 1.0
1286 317 4.0
1286 319 2.0
1286 323 1.0
1286 324 5.0
1286 331 1.0
1286 333 3.0
1286 335 1.0
1286 347 1.0
1286 349 1.0
1286 450 4.0
1286 451 3.0
1286 457 2.0
1286 458 4.0
1286 464 1.0
1286 467 2.0
1286 519 5.0
1286 520 2.0
1286 533 2.0
1286 556 1.0
1286 620 1.0
1286 625 1.0
1286 700 2.0
1286 707 2.0
1286 714 2.0
1286 734 1.0
1286 735 5.0
1286 736 1.0
1286 747 2.0
1286 748 2.0
1286 795 1.0
1286 797 3.0
1286 873 1.0
1286 875 1.0
1286 896 1.0
1286 897 1.0
1286 902 2.0
1286 950 14.0
1286 972 2.0
1286 1005 1.0
1286 1065 1.0
1286 1067 1.0
1286 1082 1.0
1286 1085 1.0
1286 1086 1.0
1286 1088 1.0
1286 1191 2.0
1286 1226 1.0
1286 1353 1.0
1286 1388 1.0
1286 1420 1.0
1286 1421 1.0
1286 1422 1.0
1286 1423 3.0
1286 1424 1.0
1286 1425 1.0
1287 65 1.0
1287 314 4.0
1288 83 1.0
1288 201 4.0
1288 204 2.0
1288 321 3.0
1288 758 1.0
1288 1443 6.0
1289 90 1.0
1289 94 1.0
1289 201 2.0
1289 459 2.0
1289 1006 1.0
1289 1110 6.0
1289 1118 1.0
1289 1401 1.0
1289 1405 2.0
1289 1549 1.0
1291 94 2.0
1291 201 2.0
1291 204 4.0
1291 632 1.0
1291 759 2.0
1291 771 1.0
1291 772 3.0
1291 1067 1.0
1291 1112 1.0
1292 103 3.0
1292 201 2.0
1292 455 1.0
1292 535 1.0
1292 747 2.0
1293 105 1.0
1293 201 3.0
1293 535 1.0
1294 59 3.0
1294 262 3.0
1294 918 1.0
1294 949 1.0
1294 954 4.0
1294 1362 1.0
1297 575 1.0
1297 595 1.0
1297 623 3.0
1297 668 2.0
1297 759 2.0
1297 1471 1.0
1299 59 2.0
1299 144 6.0
1299 1266 1.0
1300 60 1.0
1301 745 1.0
1301 989 1.0
1302 36 1.0
1302 50 1.0
1303 1304 1.0
1305 20 2.0
1305 106 1.0
1305 294 1.0
1306 104 1.0
1306 203 1.0
1306 294 1.0
1306 322 1.0
1306 387 1.0
1306 402 1.0
1306 425 1.0
1306 456 16.0
1306 508 2.0
1306 638 1.0
1306 641 1.0
1306 1736 1.0
1306 1737 1.0
1306 1738 2.0
1307 61 1.0
1308 68 1.0
1308 86 1.0
1308 90 3.0
1308 124 3.0
1308 316 2.0
1308 747 1.0
1308 795 1.0
1308 814 4.0
1308 1030 1.0
1308 1246 5.0
1308 1263 1.0
1308 1289 1.0
1308 1664 1.0
1309 196 3.0
1309 198 3.0
1309 209 1.0
1309 339 2.0
1309 1013 1.0
1309 1363 4.0
1310 104 2.0
1310 296 3.0
1311 341 1.0
1311 942 6.0
1312 210 2.0
1312 236 1.0
1312 243 2.0
1312 718 2.0
1312 761 2.0
1313 1045 1.0
1314 76 2.0
1314 575 2.0
1314 640 12.0
1315 136 3.0
1315 243 5.0
1315 455 6.0
1315 598 5.0
1315 640 2.0
1315 1405 4.0
1318 76 2.0
1318 149 2.0
1318 159 4.0
1318 161 7.0
1318 376 3.0
1318 386 6.0
1318 456 2.0
1318 598 1.0
1318 668 1.0
1318 773 1.0
1318 904 1.0
1319 1279 1.0
1321 806 1.0
1324 644 5.0
1324 1104 4.0
1324 1687 1.0
1325 23 2.0
1325 64 8.0
1325 74 1.0
1325 959 1.0
1325 1185 3.0
1325 1528 3.0
1329 640 19.0
1329 886 4.0
1329 1305 1.0
1331 20 7.0
1331 193 4.0
1331 203 2.0
1331 205 2.0
1331 206 12.0
1331 207 4.0
1331 212 1.0
1331 215 2.0
1331 227 1.0
1331 304 2.0
1331 311 2.0
1331 458 1.0
1331 487 1.0
1331 519 3.0
1331 527 1.0
1331 637 1.0
1331 1031 1.0
1331 1144 3.0
1331 1146 1.0
1331 1455 1.0
1331 1456 3.0
1333 65 3.0
1334 17 1.0
1334 299 1.0
1334 308 4.0
1334 625 2.0
1334 986 1.0
1334 1010 1.0
1335 640 2.0
1335 1181 1.0
1336 124 1.0
1336 215 3.0
1336 243 2.0
1336 335 1.0
1336 461 1.0
1336 470 1.0
1336 637 1.0
1337 66 1.0
1337 718 3.0
1339 715 1.0
1339 1203 1.0
1341 299 1.0
1341 1367 1.0
1342 298 1.0
1343 625 3.0
1345 79 1.0
1345 361 1.0
1345 640 3.0
1345 1144 2.0
1346 513 1.0
1347 79 1.0
1347 331 1.0
1347 969 1.0
1350 273 1.0
1350 336 2.0
1354 469 1.0
1354 762 1.0
1354 1145 1.0
1354 1172 1.0
1355 79 2.0
1355 375 1.0
1355 470 1.0
1355 718 3.0
1361 281 1.0
1362 451 1.0
1362 662 1.0
1362 747 6.0
1362 1157 1.0
1362 1334 2.0
1362 1532 1.0
1363 339 7.0
1363 885 1.0
1364 112 2.0
1364 339 4.0
1364 643 2.0
1366 8 1.0
1366 82 4.0
1366 308 3.0
1366 340 1.0
1366 627 2.0
1366 735 1.0
1366 950 2.0
1367 122 43.0
1367 124 6.0
1367 331 1.0
1367 346 51.0
1367 635 3.0
1367 943 6.0
1368 82 2.0
1368 86 2.0
1368 124 3.0
1368 343 1.0
1368 645 2.0
1368 668 1.0
1368 747 8.0
1369 124 4.0
1369 336 2.0
1369 343 1.0
1369 346 2.0
1369 747 5.0
1369 778 3.0
1369 902 1.0
1369 1367 3.0
1369 1776 1.0
1370 86 7.0
1370 97 2.0
1370 154 6.0
1370 214 1.0
1370 315 2.0
1370 324 3.0
1370 346 1.0
1370 544 1.0
1370 747 2.0
1370 795 2.0
1370 1365 1.0
1370 1367 4.0
1370 1369 2.0
1371 124 4.0
1371 343 3.0
1371 747 2.0
1371 1650 2.0
1372 780 2.0
1372 814 1.0
1373 144 1.0
1373 315 1.0
1373 387 3.0
1373 419 4.0
1373 649 1.0
1373 747 6.0
1374 82 7.0
1374 124 1.0
1374 316 2.0
1374 321 1.0
1374 335 1.0
1374 346 7.0
1374 347 2.0
1374 349 1.0
1374 356 1.0
1374 388 1.0
1374 450 1.0
1374 463 1.0
1374 464 1.0
1374 616 1.0
1374 635 1.0
1374 641 2.0
1374 645 1.0
1374 668 2.0
1374 747 6.0
1374 772 1.0
1374 774 2.0
1374 818 1.0
1374 999 1.0
1374 1025 1.0
1374 1052 2.0
1374 1299 3.0
1374 1412 2.0
1374 1531 1.0
1374 1769 1.0
1374 1880 1.0
1375 331 4.0
1375 336 1.0
1375 551 1.0
1376 607 1.0
1378 730 1.0
1378 1114 3.0
1378 1187 1.0
1378 1835 1.0
1379 361 1.0
1379 444 4.0
1379 1001 5.0
1381 43 1.0
1381 65 1.0
1381 215 3.0
1381 217 1.0
1381 313 2.0
1381 443 1.0
1381 718 3.0
1381 1001 3.0
1381 1191 1.0
1381 1399 2.0
1381 1400 1.0
1381 1552 1.0
1383 4 1.0
1383 70 2.0
1383 231 3.0
1383 515 1.0
1383 525 2.0
1383 626 4.0
1383 817 1.0
1383 902 1.0
1383 1195 1.0
1383 1286 1.0
1383 1382 1.0
1385 1004 2.0
1386 122 3.0
1386 154 1.0
1386 302 3.0
1386 324 2.0
1386 456 5.0
1386 635 1.0
1386 755 1.0
1389 76 8.0
1389 450 3.0
1389 718 2.0
1390 450 1.0
1391 203 2.0
1391 286 1.0
1391 348 2.0
1391 474 1.0
1391 694 2.0
1391 977 3.0
1391 1649 2.0
1392 203 4.0
1392 492 1.0
1393 451 2.0
1397 243 1.0
1397 389 1.0
1397 394 3.0
1397 432 1.0
1397 786 1.0
1397 1014 1.0
1398 83 1.0
1398 867 1.0
1398 1014 4.0
1398 1164 2.0
1398 1259 1.0
1399 452 1.0
1400 718 1.0
1400 795 1.0
1401 91 2.0
1401 212 5.0
1401 457 1.0
1401 463 3.0
1401 795 1.0
1401 1110 5.0
1401 1355 1.0
1403 795 2.0
1403 1531 3.0
1404 124 1.0
1404 643 3.0
1404 795 2.0
1404 1537 1.0
1405 4 2.0
1405 20 22.0
1405 47 1.0
1405 70 2.0
1405 75 1.0
1405 76 4.0
1405 79 1.0
1405 82 1.0
1405 86 1.0
1405 104 6.0
1405 122 2.0
1405 124 1.0
1405 136 2.0
1405 177 1.0
1405 203 3.0
1405 206 3.0
1405 218 1.0
1405 265 2.0
1405 311 3.0
1405 335 2.0
1405 363 1.0
1405 428 1.0
1405 456 1.0
1405 457 5.0
1405 508 1.0
1405 518 1.0
1405 519 1.0
1405 520 1.0
1405 612 1.0
1405 616 1.0
1405 630 4.0
1405 631 3.0
1405 641 1.0
1405 668 1.0
1405 753 4.0
1405 761 2.0
1405 772 2.0
1405 779 1.0
1405 806 1.0
1405 819 1.0
1405 950 3.0
1405 1007 8.0
1405 1027 12.0
1405 1092 1.0
1405 1109 1.0
1406 17 1.0
1406 70 1.0
1409 28 1.0
1409 70 1.0
1409 88 1.0
1409 104 2.0
1409 161 2.0
1409 332 2.0
1409 544 1.0
1409 573 3.0
1409 780 1.0
1409 972 1.0
1409 977 2.0
1409 1182 1.0
1410 70 11.0
1410 154 11.0
1410 942 1.0
1410 1405 2.0
1413 44 1.0
1413 273 1.0
1413 317 3.0
1414 308 1.0
1416 71 1.0
1416 80 1.0
1416 90 2.0
1416 795 1.0
1417 71 1.0
1417 908 1.0
1418 274 1.0
1418 309 1.0
1419 342 2.0
1419 452 1.0
1420 73 3.0
1425 391 1.0
1426 273 1.0
1426 451 1.0
1429 20 15.0
1429 336 10.0
1430 20 11.0
1430 107 1.0
1430 226 2.0
1430 333 5.0
1430 334 9.0
1430 457 1.0
1430 573 2.0
1430 888 1.0
1430 959 1.0
1430 1581 1.0
1430 1668 1.0
1432 20 6.0
1432 227 3.0
1432 472 2.0
1433 90 1.0
1437 691 1.0
1437 1157 2.0
1438 478 1.0
1438 1460 3.0
1439 204 2.0
1440 62 1.0
1440 91 1.0
1440 204 1.0
1440 331 1.0
1440 547 1.0
1440 759 1.0
1441 237 2.0
1441 714 1.0
1441 765 1.0
1441 772 1.0
1441 946 1.0
1441 1030 1.0
1441 1034 1.0
1442 64 1.0
1442 93 2.0
1442 903 5.0
1442 1589 2.0
1443 582 4.0
1443 631 1.0
1444 1018 2.0
1444 1252 2.0
1445 143 1.0
1445 197 1.0
1445 317 1.0
1445 346 2.0
1445 518 5.0
1445 552 3.0
1445 630 1.0
1445 655 1.0
1445 768 3.0
1445 813 2.0
1445 824 1.0
1445 917 1.0
1445 921 2.0
1445 1488 2.0
1445 1680 1.0
1446 76 1.0
1446 122 3.0
1446 243 1.0
1446 382 2.0
1446 582 8.0
1446 730 2.0
1446 780 1.0
1448 582 2.0
1448 671 4.0
1449 206 1.0
1452 940 1.0
1453 74 1.0
1453 900 2.0
1454 99 1.0
1454 101 1.0
1454 223 1.0
1454 237 3.0
1454 335 1.0
1454 605 1.0
1454 637 1.0
1454 803 1.0
1454 1289 1.0
1454 1611 1.0
1454 1612 1.0
1454 1617 1.0
1454 1624 2.0
1454 1625 1.0
1454 1626 1.0
1454 1627 1.0
1454 1628 1.0
1454 1629 1.0
1454 1630 1.0
1457 6 4.0
1457 76 14.0
1457 89 1.0
1457 124 1.0
1457 598 1.0
1457 840 7.0
1457 902 1.0
1457 1067 4.0
1457 1116 1.0
1457 1118 3.0
1457 1231 4.0
1457 1369 1.0
1457 1404 1.0
1459 411 2.0
1459 518 1.0
1459 665 8.0
1462 324 1.0
1462 1443 1.0
1462 1460 1.0
1463 320 1.0
1463 323 1.0
1463 336 4.0
1463 346 1.0
1463 359 2.0
1463 616 1.0
1463 645 1.0
1463 694 1.0
1463 749 1.0
1463 809 2.0
1463 922 1.0
1463 982 1.0
1463 1030 1.0
1463 1443 1.0
1463 1524 1.0
1463 1531 1.0
1463 1644 2.0
1465 334 1.0
1466 1076 1.0
1467 598 1.0
1467 1076 1.0
1468 75 1.0
1469 753 2.0
1470 76 5.0
1470 317 1.0
1471 575 5.0
1471 595 1.0
1471 656 2.0
1473 208 4.0
1473 265 1.0
1473 520 2.0
1473 753 3.0
1473 1117 1.0
1474 208 3.0
1474 342 6.0
1474 635 2.0
1475 1289 1.0
1476 460 1.0
1476 811 1.0
1476 872 1.0
1476 919 1.0
1476 1030 1.0
1476 1110 1.0
1476 1288 2.0
1477 315 2.0
1478 86 1.0
1478 315 1.0
1480 82 1.0
1480 104 2.0
1480 124 2.0
1480 331 2.0
1480 336 3.0
1480 635 2.0
1481 630 1.0
1483 104 1.0
1483 151 1.0
1483 160 1.0
1483 341 1.0
1483 448 1.0
1483 456 9.0
1483 460 5.0
1483 544 1.0
1483 611 1.0
1483 627 1.0
1483 860 10.0
1483 1051 1.0
1483 1104 6.0
1483 1245 4.0
1483 1264 1.0
1483 1890 1.0
1487 59 1.0
1488 640 1.0
1488 641 1.0
1488 718 3.0
1488 719 2.0
1505 82 1.0
1505 299 1.0
1505 324 4.0
1505 343 2.0
1505 479 4.0
1505 489 18.0
1505 508 1.0
1505 718 3.0
1505 747 1.0
1505 795 1.0
1505 1169 2.0
1505 1245 1.0
1509 142 13.0
1509 325 1.0
1509 598 12.0
1510 81 3.0
1510 137 1.0
1510 376 2.0
1510 503 1.0
1510 515 1.0
1510 623 2.0
1510 747 1.0
1510 977 1.0
1510 1143 1.0
1510 1170 3.0
1510 1200 1.0
1510 1689 1.0
1512 8 1.0
1512 10 1.0
1512 174 1.0
1512 206 1.0
1512 231 1.0
1512 273 1.0
1512 302 1.0
1512 307 1.0
1512 331 8.0
1512 363 1.0
1512 446 1.0
1512 455 2.0
1512 521 2.0
1512 668 1.0
1512 735 1.0
1512 736 1.0
1512 747 2.0
1512 950 2.0
1512 989 1.0
1512 992 1.0
1512 1086 1.0
1512 1274 1.0
1514 1103 1.0
1515 113 3.0
1515 411 3.0
1515 611 1.0
1515 631 4.0
1515 1104 1.0
1516 631 1.0
1516 1200 2.0
1517 60 1.0
1517 104 2.0
1517 762 1.0
1517 1399 2.0
1518 91 3.0
1518 94 1.0
1518 212 1.0
1518 971 1.0
1518 1089 1.0
1519 82 1.0
1519 346 3.0
1519 449 1.0
1519 527 1.0
1519 984 2.0
1519 1271 1.0
1522 122 2.0
1522 950 3.0
1523 97 2.0
1523 497 1.0
1523 950 6.0
1523 963 1.0
1523 978 1.0
1524 585 1.0
1525 320 3.0
1527 418 1.0
1527 574 2.0
1527 1248 2.0
1527 1816 1.0
1528 273 1.0
1528 289 1.0
1528 321 17.0
1528 531 1.0
1528 657 1.0
1530 321 3.0
1531 460 2.0
1531 812 1.0
1531 864 1.0
1531 1362 1.0
1533 632 1.0
1534 92 7.0
1534 174 9.0
1534 394 2.0
1535 149 1.0
1535 162 7.0
1535 177 1.0
1535 376 2.0
1535 380 4.0
1535 381 1.0
1535 411 1.0
1535 632 4.0
1535 672 2.0
1535 860 2.0
1535 992 1.0
1535 1173 1.0
1535 1409 2.0
1536 82 5.0
1536 111 1.0
1536 498 7.0
1536 534 3.0
1536 766 2.0
1536 799 32.0
1537 82 1.0
1538 22 5.0
1540 289 1.0
1541 633 2.0
1541 1118 1.0
1541 1892 1.0
1542 86 7.0
1542 489 4.0
1542 839 1.0
1543 87 3.0
1543 122 1.0
1546 324 2.0
1546 463 1.0
1546 557 1.0
1546 957 1.0
1547 122 1.0
1547 129 3.0
1547 174 1.0
1547 331 2.0
1547 386 1.0
1547 387 1.0
1547 394 4.0
1547 485 5.0
1547 557 1.0
1547 756 2.0
1547 900 1.0
1547 977 1.0
1547 978 2.0
1547 1098 1.0
1547 1232 3.0
1547 1409 5.0
1547 1838 1.0
1548 88 2.0
1549 459 1.0
1549 1006 2.0
1550 24 3.0
